source,target,weight
"Yébenes, Juan Carlos_2026-01-14T21:58:39","Merino, Raquel_2026-01-14T21:58:36",1
"Yébenes, Juan Carlos_2026-01-14T21:58:39","Roca Fontbona, María_2026-01-14T21:58:34",1
"WHITE, BEATRICE_2025-11-19T21:24:25","Pinhasi, Ron_2025-11-19T21:17:38",1
"WHITE, BEATRICE_2025-11-19T21:24:25","Ogden, Alan R_2025-11-19T21:17:10",1
"Pellecuer, Christophe_2025-11-19T21:18:51","Bou, Marie‑Hélène_2025-11-19T21:18:51",1
"Pellecuer, Christophe_2025-11-19T21:18:51","Lugand, Marc_2025-11-19T21:18:51",1
"Berdeaux-Lebrazidec, Marie-Laure_2025-11-19T21:31:16","Quérel, Pascal_2025-11-19T21:19:33",1
"Berdeaux-Lebrazidec, Marie-Laure_2025-11-19T21:31:16","Roussel, Dominique_2025-11-19T21:31:16",1
"Berdeaux-Lebrazidec, Marie-Laure_2025-11-19T21:31:16","Quérel, Carole_2025-11-19T21:31:16",1
"Salonia, P._2025-11-19T21:24:19","Marcolongo, A._2025-11-19T21:24:19",1
"Salonia, P._2025-11-19T21:24:19","Messina, T. Leti_2025-11-19T21:24:19",1
"Salonia, P._2025-11-19T21:24:19","Scolastico, S._2025-11-19T21:24:19",1
"Meurers-Balke, Jutta_2025-11-19T21:47:44","Kalis, Arie J._2025-11-19T21:47:44",1
"Meurers-Balke, Jutta_2025-11-19T21:47:44","Gerlach, Renate_2025-11-19T21:47:44",1
"Einarsson, Bjarni F_2025-11-19T21:35:27","Jordan, Peter D._2025-11-19T21:17:56",1
"Einarsson, Bjarni F_2025-11-19T21:35:27","Pálsson, Snæbjörn_2025-11-19T21:17:56",1
"Einarsson, Bjarni F_2025-11-19T21:35:27","Petersen, Aevar_2025-11-19T21:35:27",1
"Einarsson, Bjarni F_2025-11-19T21:35:27","Olsen, Morten Tange_2025-11-19T21:17:56",1
"Einarsson, Bjarni F_2025-11-19T21:35:27","Malmquist, Hilmar J._2025-11-19T21:17:56",1
"Einarsson, Bjarni F_2025-11-19T21:35:27","Fernández-Coll, Meritxell_2025-11-19T21:35:27",1
"Rury, John L._2025-11-19T21:34:24","Tamura, Eileen H._2025-11-19T21:34:24",1
"Rury, John L._2025-11-19T21:34:24","Young, Spencer E._2025-11-19T21:34:24",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","BERZA, M._2025-11-19T21:50:07",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","SPUNAR, P._2025-11-19T21:50:07",2
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Havlíková, L._2025-11-19T21:50:11",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Judlová, M._2025-11-19T21:50:11",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Krejčíková, J._2025-11-19T21:50:11",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","ZÁSTÉROVÁ, B._2025-11-19T21:50:07",2
"Tchérémissinoff, Katia_2025-11-19T21:40:19","IVANOVA, O._2025-11-19T21:50:07",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","PRIŽIMOVA, E._2025-11-19T21:50:07",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","PENELEA, G._2025-11-19T21:50:07",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","LITAVRIN, G. G._2025-11-19T21:50:07",2
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Ćirković, Sima M._2025-11-19T21:23:05",2
"Tchérémissinoff, Katia_2025-11-19T21:40:19","ČIRKOVIČ, Milan M._2025-11-19T21:50:07",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Hauptová, Z._2025-11-19T21:50:11",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Avenarius, Alexander_2025-11-19T21:18:40",2
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Božilov, Ivan_2025-11-19T21:40:24",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","HÁSKOVÁ, J._2025-11-19T21:50:07",2
"Tchérémissinoff, Katia_2025-11-19T21:40:19","RATAJ, J._2025-11-19T21:50:07",2
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Krejčík, T._2025-11-19T21:50:11",1
"Tchérémissinoff, Katia_2025-11-19T21:40:19","Guillou, André_2025-11-19T21:37:27",2
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Desse‑Berset, Nathalie_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Colardelle, Michel_2025-11-19T21:18:48",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Bidault, Michel_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Verdel, Eric_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Rieth, Éric_2025-11-19T21:18:53",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Desse, Jean_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Moyne, Jean‑Pierre_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Andru, Olivier_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Pautou, Guy_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Bois, Michèle_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Mazard, Chantal_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","de Roguin, Louis_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Brunier, Christine_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","BoreL, Jean‑Luc_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Ferhi, André_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Lavagne, Henri_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Druart, Jean‑Claude_2025-11-19T21:18:54",2
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Baudais, Dominique_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Olive, Claude_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Grudler, Agnès_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Clermont‑Joly, Magdeleine_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Lundstrom‑Baudais, Karen_2025-11-19T21:18:54",1
"Brochier, Jacques‑Léopold_2025-11-19T21:18:54","Dorioz, Jean‑Marcel_2025-11-19T21:18:54",1
"Medbury, Scot_2025-11-19T21:40:17","McBride, Joe R._2025-11-19T21:40:17",1
"Medbury, Scot_2025-11-19T21:40:17","Stilgenbauer, Judith_2025-11-19T21:40:17",1
"Medbury, Scot_2025-11-19T21:40:17","McBride, Deborah L._2025-11-19T21:40:17",1
"Medbury, Scot_2025-11-19T21:40:17","Lacan, Igor_2025-11-19T21:40:17",1
"Medbury, Scot_2025-11-19T21:40:17","Cheng, Sheauchi_2025-11-19T21:40:17",1
"Beresford, Andrew M._2025-11-19T21:16:15","Radcliffe, Sarah A._2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Cruickshank, Don W._2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Conlon, David_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Haywood, Louise M._2025-11-19T21:16:17",1
"Beresford, Andrew M._2025-11-19T21:16:15","Kleij, Sonja_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Rawlings, Helen_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Raeburn, Fraser_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Radcliff, Pamela_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Gies, David T._2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Granja Ibarreche, Xabier_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Rodriques, Janelle_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Sherman, Kátia_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Turner, Robert L._2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Cazorla Sánchez, Antonio_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Hancock-Parmer, Teresa_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Feldman, Irina Alexandra_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Backes, Heidi_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Weiss, Julian_2025-11-19T21:16:17",1
"Beresford, Andrew M._2025-11-19T21:16:15","Dorca, Toni_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Ribeiro De Meneses, Filipe_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Bryce, Benjamin_2025-11-19T21:38:24",1
"Beresford, Andrew M._2025-11-19T21:16:15","Juárez-Almendros, Encarnación_2025-11-19T21:38:24",1
Kuklina Anna A._2025-11-19T21:49:17,Andrushkevich Oleg Yu_2025-11-19T21:49:17,1
"Dimmick, Jeremy_2025-11-19T21:30:56","Simpson, James_2025-11-19T21:29:58",1
"Dimmick, Jeremy_2025-11-19T21:30:56","Zeeman, Nicolette_2025-11-19T21:30:56",1
"Dimmick, Jeremy_2025-11-19T21:30:56","Fletcher, Alan J._2025-11-19T21:21:09",1
"Chatterjee, Poulomi_2025-11-19T21:47:16","Madhavan, P._2025-11-19T21:47:16",1
"Armanini, Decio_2025-11-19T21:21:27","Eisenhut, Michael_2025-11-19T21:21:27",1
"Armanini, Decio_2025-11-19T21:21:27","Ragazzi, Eugenio_2025-11-19T21:21:27",1
"Armanini, Decio_2025-11-19T21:21:27","Fiore, Cristina_2025-11-19T21:21:27",1
"Antonakakis, Andronikos_2025-11-19T21:24:19","Hemery, Alexander_2025-11-19T21:24:19",1
"Antonakakis, Andronikos_2025-11-19T21:24:19","Andreadis, Anthousis_2025-11-19T21:24:19",1
"Antonakakis, Andronikos_2025-11-19T21:24:19","Mauridis, Pavlos_2025-11-19T21:24:19",1
"Antonakakis, Andronikos_2025-11-19T21:24:19","Karigiannis, John N._2025-11-19T21:24:19",1
"Antonakakis, Andronikos_2025-11-19T21:24:19","Gourdoglou, Gabriel_2025-11-19T21:24:19",1
"Ochogavia Segui,A._2025-11-19T21:29:57","Llabres Rosello,M._2025-11-19T21:29:57",1
"Ochogavia Segui,A._2025-11-19T21:29:57","Pagán Pomar,A._2025-11-19T21:29:57",1
"Ochogavia Segui,A._2025-11-19T21:29:57","Palma Zamora,E._2025-11-19T21:29:57",1
"Truax, Elizabeth_2025-11-19T21:32:12","Lindley, Keith_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Yeager, Myron D._2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Richardson, R. C._2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Watson, David_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Marshall, Alan_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Ridden, Geoffrey M._2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Davies, Jude_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Collins, Irene_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Thirsk, Joan_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Hyland, Paul_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Poole, Robert_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Jardine, M. J._2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Bibber, Joyce K._2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Gregory, Jeremy_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Speck, W. A._2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","McLuskie, Kate_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Simkin, Stevie_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Joannou, Mary_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Schibeci, Lynn_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Hill, Bridget_2025-11-19T21:32:12",1
"Truax, Elizabeth_2025-11-19T21:32:12","Rodgers, Terence_2025-11-19T21:32:12",1
"Sigurgeirsson, Magnús Á._2025-11-19T21:50:39","Hauptfleisch, Ulf_2025-11-19T21:50:39",1
"Sigurgeirsson, Magnús Á._2025-11-19T21:50:39","Einarsson, Árni_2025-11-19T21:50:39",1
"Sigurgeirsson, Magnús Á._2025-11-19T21:50:39","Newton, Anthony_2025-11-19T21:50:39",1
"Nesbitt, John W._2025-11-19T21:28:00","Miller, Timothy S._2025-11-19T21:28:00",1
"Figueiredo, Sergio_2025-11-19T21:28:56","Jeon, Seil_2025-11-19T21:28:56",1
"Bertamini, M_2025-11-19T21:21:43","Hecht, H_2025-11-19T21:21:43",1
"Ordóñez Llanos, María Luisa_2025-11-19T21:22:28","Montagut i Barbarà, Maria Mercè_2025-11-19T21:51:04",1
Evgeniy V. Kruglov_2025-11-19T21:17:14,Vitalij S. Sinika_2025-11-19T21:17:14,1
"Whitwell, W. L._2025-11-19T21:49:10","Prillaman, Helen R._2025-11-19T21:49:10",1
"Whitwell, W. L._2025-11-19T21:49:10","Moomaw, Edward C._2025-11-19T21:49:10",1
"Whitwell, W. L._2025-11-19T21:49:10","Lewis, Frances McNulty Logan_2025-11-19T21:49:10",1
"Whitwell, W. L._2025-11-19T21:49:10","Mann, Harold W._2025-11-19T21:49:10",1
"Whitwell, W. L._2025-11-19T21:49:10","Winborne, Lee W._2025-11-19T21:49:10",1
"Whitwell, W. L._2025-11-19T21:49:10","Stonesifer, Paul_2025-11-19T21:49:10",1
"Whitwell, W. L._2025-11-19T21:49:10","McQuilkin, Dwight Eggleston_2025-11-19T21:49:10",1
"Peytremann, Édith_2025-11-19T21:19:37","Pélissier, Amélie_2025-11-19T21:18:50",1
"Mencattini, A._2025-11-19T21:26:36","Danielis, A._2025-11-19T21:26:36",1
"Mencattini, A._2025-11-19T21:26:36","Francucci, M._2025-11-19T21:26:36",1
"Mencattini, A._2025-11-19T21:26:36","Colao, Francesco_2025-11-19T21:24:40",1
"Mencattini, A._2025-11-19T21:26:36","Fornetti, G._2025-11-19T21:26:36",1
"Mencattini, A._2025-11-19T21:26:36","Caneve, Luisa_2025-11-19T21:24:40",1
"Mencattini, A._2025-11-19T21:26:36","Guarneri, M._2025-11-19T21:26:36",1
"Mencattini, A._2025-11-19T21:26:36","Fantoni, Roberta_2025-11-19T21:24:40",1
"Mencattini, A._2025-11-19T21:26:36","Spizzichino, V._2025-11-19T21:26:36",1
"Mencattini, A._2025-11-19T21:26:36","De Collibus, M. Ferri_2025-11-19T21:26:36",1
"Bartoli, Gianni_2025-11-19T21:29:37","Fiorini, Lidia_2025-11-19T21:29:37",1
"Bartoli, Gianni_2025-11-19T21:29:37","Tucci, Grazia_2025-11-19T21:29:37",1
"Bartoli, Gianni_2025-11-19T21:29:37","Bonora, Valentina_2025-11-19T21:29:37",1
"Bartoli, Gianni_2025-11-19T21:29:37","Betti, Michele_2025-11-19T21:29:37",1
"Bartoli, Gianni_2025-11-19T21:29:37","Korumaz, Armağan Güleç_2025-11-19T21:29:37",1
"Bartoli, Gianni_2025-11-19T21:29:37","Conti, Alessandro_2025-11-19T21:29:37",1
"Wyatt, Diana_2025-11-19T21:38:01","King, Pamela M._2025-11-19T21:16:56",1
"Wyatt, Diana_2025-11-19T21:38:01","Niebrzydowski, Sue_2025-11-19T21:21:16",1
"Chavez, Danilo_2025-11-19T21:48:21","Balseca, Jessica_2025-11-19T21:48:21",1
"Chavez, Danilo_2025-11-19T21:48:21","Patino, Kleber_2025-11-19T21:48:21",1
"Werner, Petra_2025-11-19T21:20:53","Dreßler, Mirko_2025-11-19T21:20:53",1
"Werner, Petra_2025-11-19T21:20:53","Schwarz, Anja_2025-11-19T21:20:53",1
"Werner, Petra_2025-11-19T21:20:53","Hübener, Thomas_2025-11-19T21:20:53",1
"Werner, Petra_2025-11-19T21:20:53","Adler, Sven_2025-11-19T21:20:53",1
"Benedek, András_2025-11-19T21:46:26","Marcsik, Antónia_2025-11-19T21:17:44",1
"Benedek, András_2025-11-19T21:46:26","Berta, Norbert_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Pinhasi, Ron_2025-11-19T21:17:38",1
"Benedek, András_2025-11-19T21:46:26","Tóth, Zoltán_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Tárnoki, Judit_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Tutkovics, Eszter K._2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Reich, David_2025-11-19T21:17:38",1
"Benedek, András_2025-11-19T21:46:26","Rohrlach, Adam B._2025-11-19T21:47:49",1
"Benedek, András_2025-11-19T21:46:26","Bernert, Zsolt_2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Jászberényi, Mónika_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Geary, Patrick J._2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Balogh, Csilla_2025-11-19T21:16:50",1
"Benedek, András_2025-11-19T21:46:26","Kisjuhász, Viktória_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Farkas, Zoltán_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Szeniczey, Tamás_2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Cheronet, Olivia_2025-11-19T21:17:38",1
"Benedek, András_2025-11-19T21:46:26","Csáky, Veronika_2025-11-19T21:17:38",1
"Benedek, András_2025-11-19T21:46:26","Pohl, Walter_2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Rácz, Tibor Ákos_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Hofmanová, Zuzana_2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Hága, Tamara_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Kovacsóczy, Bernadett Ny_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Lezsák, Gabriella M._2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Szeifert, Bea_2025-11-19T21:17:38",1
"Benedek, András_2025-11-19T21:46:26","Brandt, Guido_2025-11-19T21:25:56",1
"Benedek, András_2025-11-19T21:46:26","Rácz, Zsófia_2025-11-19T21:16:50",1
"Benedek, András_2025-11-19T21:46:26","Szécsényi-Nagy, Anna_2025-11-19T21:16:50",1
"Benedek, András_2025-11-19T21:46:26","Hajdu, Tamás_2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Jeong, Choongwon_2025-11-19T21:18:24",1
"Benedek, András_2025-11-19T21:46:26","Csiky, Gergely_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Krause, Johannes_2025-11-19T21:16:50",1
"Benedek, András_2025-11-19T21:46:26","Koncz, István_2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Kolozsi, Barbara_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Dani, János_2025-11-19T21:16:51",1
"Benedek, András_2025-11-19T21:46:26","Mende, Balázs Gusztáv_2025-11-19T21:15:24",1
"Benedek, András_2025-11-19T21:46:26","Major, Péter_2025-11-19T21:46:26",1
"Benedek, András_2025-11-19T21:46:26","Rohland, Nadin_2025-11-19T21:15:52",1
"Benedek, András_2025-11-19T21:46:26","Czifra, Szabolcs_2025-11-19T21:46:26",1
Eun Sil Son_2025-11-19T21:25:48,손은실_2025-11-19T21:25:48,1
"Stevens, Matthew Frank_2025-11-19T21:17:17","Czaja, Roman_2025-11-19T21:48:38",2
"Stevens, Matthew Frank_2025-11-19T21:17:17","Phipps, Teresa_2025-11-19T21:17:17",1
"Stevens, Matthew Frank_2025-11-19T21:17:17","Booker, Sparky_2025-11-19T21:48:39",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Kwiecien, Ola_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Duerrast, Helmut_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Edwards, R. Lawrence_2025-11-19T21:26:33",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Wu, Chung-Che_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Cheng, Hai_2025-11-19T21:26:33",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Chou, Yu-Chen_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Tan, Liangcheng_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Cai, Yanjun_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Wohlfarth, Barbara_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Cai, Wenju_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Shi, Zhengguo_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Shen, Chuan-Chou_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Partin, Judson W._2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Chabangborn, Akkaneewut_2025-11-19T21:47:13",1
"Hsu, Huang-Hsiung_2025-11-19T21:47:13","Löwemark, Ludvig_2025-11-19T21:25:50",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Olivares Alcolea, Josefina_2025-11-19T21:38:34",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Calles Romero, Laura_2025-11-19T21:38:34",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Ballesteros Pomar, María D._2025-11-19T21:38:34",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Sorribes Carrera, Patricia_2025-11-19T21:38:34",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Rodriguez Piñera, Maria Amparo_2025-11-19T21:38:34",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Payeras Mas, Francisca_2025-11-19T21:38:34",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Olivan Usieto, M. Teresa_2025-11-19T21:38:34",1
"Viñuela Benéitez, Margarita_2025-11-19T21:38:34","Iglesias Hernández, Natalia C._2025-11-19T21:38:34",1
"Frank, Arthur W._2025-11-19T21:26:01",José Muñoz-Rojas_2025-11-19T21:16:57,1
"Frank, Arthur W._2025-11-19T21:26:01",Sjoerd Kluiving_2025-11-19T21:16:57,1
"Frank, Arthur W._2025-11-19T21:26:01",Philip Verhagen_2025-11-19T21:16:57,1
"Frank, Arthur W._2025-11-19T21:26:01",Pablo Fraile Jurado_2025-11-19T21:16:58,1
"Frank, Arthur W._2025-11-19T21:26:01",Anhelina Zapolska_2025-11-19T21:16:57,1
"Frank, Arthur W._2025-11-19T21:26:01",Alexandre Martinez_2025-11-19T21:16:57,1
"Agapov, Danila S._2025-11-19T21:16:51","Kuznetsov, Pavel_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Ciobanu, Ion_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Higham, Tom_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Khokhlov, Aleksandr A._2025-11-19T21:21:24",1
"Agapov, Danila S._2025-11-19T21:16:51","Kiss, Viktória_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Molnár, Erika_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Agapov, Sergey A._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Ringbauer, Harald_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Csányi, Marietta_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Flegontov, Pavel N._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Patterson, Nick_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Monge, Janet_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Batieva, Elena_2025-11-19T21:16:09",1
"Agapov, Danila S._2025-11-19T21:16:51","Bauyrzhan, Baitanayev_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Changmai, Piya_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Jelínek, Pavol_2025-11-19T21:15:52",1
"Agapov, Danila S._2025-11-19T21:16:51","Frînculeasa, Mădălina N._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Kitov, Egor P._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Korolev, Arkady_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Jarosz, Paweł_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Bereczki, Zsolt_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Faifert, Anatoly_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Dashkovskiy, Peter K._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Koledin, Jovan_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Khartanovich, Valeri I._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Malikovich, Mamedov Aslan_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Kirginekov, Eduard N._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Shishlina, Natalia I._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Frînculeasa, Alin_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Anthony, David_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Magomedov, Rabadan_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Olalde, Iñigo_2025-11-19T21:15:52",1
"Agapov, Danila S._2025-11-19T21:16:51","Constantinescu, Mihai_2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Kiyashko, Alexeiy V._2025-11-19T21:16:51",1
"Agapov, Danila S._2025-11-19T21:16:51","Negrea, Octav_2025-11-19T21:16:51",1
