id,language_name,year
69825516c835c41957dfbaad,serbe,2011
69825516c835c41957dfbad7,anglais,2009
69825516c835c41957dfbb50,anglais,2009
69825516c835c41957dfbb89,italien,2009
69825516c835c41957dfbb9b,anglais,2011
69825516c835c41957dfbbb9,anglais,2008
69825516c835c41957dfbbba,anglais,2008
69825516c835c41957dfbbd4,anglais,2008
69825516c835c41957dfbbf8,anglais,2007
69825516c835c41957dfbbfd,anglais,2007
69825516c835c41957dfbc21,anglais,2009
69825516c835c41957dfbc23,anglais,2007
69825516c835c41957dfbc27,anglais,2008
69825516c835c41957dfbc57,français,2013
69825516c835c41957dfbc92,hongrois,2007
69825516c835c41957dfbc94,allemand,2007
69825516c835c41957dfbca7,anglais,2010
69825516c835c41957dfbcb3,anglais,2007
69825516c835c41957dfbcb4,anglais,2007
69825516c835c41957dfbce3,allemand,2009
69825516c835c41957dfbcf9,allemand,2008
69825516c835c41957dfbd25,allemand,2012
69825516c835c41957dfbd65,anglais,2013
69825516c835c41957dfbdfe,allemand,2010
69825516c835c41957dfbe12,anglais,2013
69825516c835c41957dfbef2,espagnol,2011
69825516c835c41957dfbef3,catalan,2011
69825516c835c41957dfbefb,portugais,2013
69825516c835c41957dfbf1d,espagnol,2007
69825516c835c41957dfbf25,espagnol,2011
69825516c835c41957dfbf6d,espagnol,2011
69825516c835c41957dfbfb4,portugais,2013
69825516c835c41957dfbfdc,néerlandais,2009
69825516c835c41957dfbfde,néerlandais,2008
69825516c835c41957dfbfe2,néerlandais,2008
69825516c835c41957dfbfe5,néerlandais,2007
69825516c835c41957dfc012,anglais,2011
69825516c835c41957dfc0b5,anglais,2013
69825516c835c41957dfc0b6,anglais,2011
69825516c835c41957dfc0cc,italien,2007
69825516c835c41957dfc0d2,anglais,2007
69825516c835c41957dfc0f2,français,2009
69825516c835c41957dfc117,anglais,2013
69825516c835c41957dfc11f,polonais,2010
69825516c835c41957dfc145,anglais,2007
69825516c835c41957dfc1ed,anglais,2012
69825516c835c41957dfc1ee,espagnol,2007
69825516c835c41957dfc255,espagnol,2013
69825516c835c41957dfc330,danois,2008
69825516c835c41957dfc339,danois,2010
69825516c835c41957dfc37c,anglais,2007
69825516c835c41957dfc37d,anglais,2007
69825516c835c41957dfc380,anglais,2007
69825516c835c41957dfc381,anglais,2007
69825516c835c41957dfc382,anglais,2007
69825516c835c41957dfc383,anglais,2007
69825516c835c41957dfc385,anglais,2007
69825516c835c41957dfc413,anglais,2008
69825516c835c41957dfc422,anglais,2008
69825516c835c41957dfc425,anglais,2008
69825516c835c41957dfc42f,anglais,2008
69825516c835c41957dfc43c,anglais,2008
69825516c835c41957dfc43d,anglais,2009
69825516c835c41957dfc442,anglais,2009
69825516c835c41957dfc445,anglais,2009
69825516c835c41957dfc45f,anglais,2007
69825516c835c41957dfc475,anglais,2008
69825516c835c41957dfc4a5,anglais,2008
69825516c835c41957dfc4d4,anglais,2007
69825516c835c41957dfc4fb,anglais,2008
69825516c835c41957dfc503,anglais,2007
69825516c835c41957dfc504,anglais,2008
69825516c835c41957dfc505,anglais,2009
69825516c835c41957dfc506,anglais,2009
69825516c835c41957dfc519,anglais,2009
69825516c835c41957dfc53a,anglais,2008
69825516c835c41957dfc53c,anglais,2008
69825516c835c41957dfc53f,anglais,2008
69825516c835c41957dfc547,anglais,2008
69825516c835c41957dfc54d,anglais,2008
69825516c835c41957dfc556,anglais,2009
69825516c835c41957dfc592,Slovenian,2009
69825516c835c41957dfc59d,anglais,2007
69825516c835c41957dfc59f,anglais,2007
69825516c835c41957dfc5f0,anglais,2009
69825516c835c41957dfc610,Slovenian,2008
69825516c835c41957dfc640,anglais,2011
69825516c835c41957dfc714,allemand,2008
69825516c835c41957dfc7af,anglais,2009
69825516c835c41957dfc7b1,anglais,2009
69825516c835c41957dfc7b9,anglais,2011
69825516c835c41957dfc7bc,anglais,2011
69825516c835c41957dfc801,anglais,2008
69825516c835c41957dfc824,anglais,2007
69825516c835c41957dfc826,anglais,2008
69825516c835c41957dfc828,anglais,2008
69825516c835c41957dfc829,anglais,2008
69825516c835c41957dfc82a,anglais,2007
69825516c835c41957dfc82b,anglais,2010
69825516c835c41957dfc82d,anglais,2008
69825516c835c41957dfc82e,anglais,2007
69825516c835c41957dfc82f,anglais,2009
69825516c835c41957dfc830,anglais,2007
69825516c835c41957dfc832,anglais,2009
69825516c835c41957dfc833,anglais,2010
69825516c835c41957dfc834,anglais,2009
69825516c835c41957dfc836,anglais,2008
69825516c835c41957dfc837,anglais,2010
69825516c835c41957dfc838,anglais,2010
69825516c835c41957dfc839,anglais,2010
69825516c835c41957dfc83a,anglais,2009
69825516c835c41957dfc83b,anglais,2008
69825516c835c41957dfc83e,anglais,2007
69825516c835c41957dfc841,anglais,2009
69825516c835c41957dfc842,anglais,2009
69825516c835c41957dfc843,anglais,2009
69825516c835c41957dfc846,anglais,2010
69825516c835c41957dfc848,anglais,2009
69825516c835c41957dfc849,anglais,2010
69825516c835c41957dfc84a,anglais,2010
69825516c835c41957dfc84b,anglais,2010
69825516c835c41957dfc84f,anglais,2011
69825516c835c41957dfc855,anglais,2011
69825516c835c41957dfc8ab,anglais,2011
69825516c835c41957dfc8e6,anglais,2009
69825516c835c41957dfc8f1,allemand,2010
69825516c835c41957dfc90b,anglais,2012
69825516c835c41957dfc91c,anglais,2008
69825516c835c41957dfc91e,anglais,2009
69825516c835c41957dfc92b,anglais,2008
69825516c835c41957dfc92c,anglais,2008
69825516c835c41957dfc92d,anglais,2008
69825516c835c41957dfc92f,anglais,2012
69825516c835c41957dfc933,espagnol,2009
69825516c835c41957dfc934,espagnol,2009
69825516c835c41957dfc935,espagnol,2010
69825516c835c41957dfc936,espagnol,2010
69825516c835c41957dfc937,anglais,2007
69825516c835c41957dfc943,anglais,2007
69825516c835c41957dfc944,anglais,2010
69825516c835c41957dfc945,anglais,2011
69825516c835c41957dfc980,anglais,2011
69825516c835c41957dfc985,anglais,2010
69825516c835c41957dfc986,anglais,2010
69825516c835c41957dfc987,anglais,2012
69825516c835c41957dfc98f,anglais,2007
69825516c835c41957dfc990,anglais,2009
69825516c835c41957dfc991,anglais,2010
69825516c835c41957dfc99d,anglais,2008
69825516c835c41957dfc9b4,espagnol,2011
69825516c835c41957dfc9b6,anglais,2010
69825516c835c41957dfc9c0,anglais,2009
69825516c835c41957dfc9c1,espagnol,2009
69825516c835c41957dfc9f1,anglais,2013
69825516c835c41957dfc9f2,anglais,2013
69825516c835c41957dfc9f3,anglais,2013
69825516c835c41957dfc9f4,espagnol,2012
69825516c835c41957dfc9f8,anglais,2010
69825516c835c41957dfc9f9,anglais,2009
69825516c835c41957dfca16,anglais,2012
69825516c835c41957dfca1d,anglais,2013
69825516c835c41957dfca1e,anglais,2013
69825516c835c41957dfca1f,anglais,2013
69825516c835c41957dfca20,anglais,2013
69825516c835c41957dfca28,anglais,2012
69825516c835c41957dfca2b,anglais,2012
69825516c835c41957dfca34,anglais,2013
69825516c835c41957dfca4a,anglais,2010
69825516c835c41957dfca63,anglais,2012
69825516c835c41957dfca64,anglais,2012
69825516c835c41957dfca65,anglais,2012
69825516c835c41957dfca66,anglais,2012
69825516c835c41957dfca67,anglais,2012
69825516c835c41957dfca68,anglais,2012
69825516c835c41957dfca69,anglais,2010
69825516c835c41957dfca6c,anglais,2012
69825516c835c41957dfca6d,anglais,2012
69825516c835c41957dfca6e,anglais,2012
69825516c835c41957dfca6f,anglais,2011
69825516c835c41957dfca70,anglais,2011
69825516c835c41957dfca71,anglais,2011
69825516c835c41957dfca72,anglais,2011
69825516c835c41957dfca89,anglais,2010
69825516c835c41957dfca8a,anglais,2010
69825516c835c41957dfca8b,anglais,2010
69825516c835c41957dfca8c,anglais,2012
69825516c835c41957dfca8e,anglais,2013
69825516c835c41957dfca8f,anglais,2013
69825516c835c41957dfca90,anglais,2013
69825516c835c41957dfcaa3,anglais,2012
69825516c835c41957dfcacb,anglais,2011
69825516c835c41957dfcacc,anglais,2011
69825516c835c41957dfcacd,anglais,2011
69825516c835c41957dfcace,anglais,2011
69825516c835c41957dfcacf,anglais,2011
69825516c835c41957dfcad0,anglais,2011
69825516c835c41957dfcad1,anglais,2011
69825516c835c41957dfcb14,anglais,2012
69825516c835c41957dfcbe9,anglais,2013
69825516c835c41957dfcc07,anglais,2011
69825516c835c41957dfcc8b,anglais,2013
69825516c835c41957dfcc8e,anglais,2008
69825516c835c41957dfcc91,anglais,2012
69825516c835c41957dfcc98,anglais,2010
69825516c835c41957dfcc9d,anglais,2009
69825516c835c41957dfccad,anglais,2010
69825516c835c41957dfccb2,anglais,2008
69825516c835c41957dfccb4,anglais,2009
69825516c835c41957dfccc3,anglais,2007
69825516c835c41957dfcce3,anglais,2012
69825516c835c41957dfcce8,anglais,2012
69825516c835c41957dfccf4,anglais,2012
69825516c835c41957dfccf6,anglais,2009
69825516c835c41957dfccf7,anglais,2011
69825516c835c41957dfccf8,anglais,2012
69825516c835c41957dfcd0a,anglais,2007
69825516c835c41957dfcd2c,anglais,2009
69825516c835c41957dfcd36,anglais,2010
69825516c835c41957dfcd37,anglais,2010
69825516c835c41957dfcd3b,anglais,2012
69825516c835c41957dfcd3d,anglais,2007
69825516c835c41957dfcd41,anglais,2012
69825516c835c41957dfcd42,anglais,2012
69825516c835c41957dfcd43,anglais,2011
69825516c835c41957dfcd49,anglais,2010
69825516c835c41957dfcd4a,anglais,2010
69825516c835c41957dfcd4b,anglais,2010
69825516c835c41957dfcd4c,anglais,2012
69825516c835c41957dfcd52,anglais,2007
69825516c835c41957dfcd9c,anglais,2013
69825516c835c41957dfcda3,anglais,2013
69825516c835c41957dfcda9,français,2013
69825516c835c41957dfcdad,anglais,2013
69825516c835c41957dfcdae,anglais,2013
69825516c835c41957dfcdaf,anglais,2013
69825516c835c41957dfcdb0,anglais,2013
69825516c835c41957dfcdb1,anglais,2013
69825516c835c41957dfcdb2,anglais,2012
69825516c835c41957dfcdc6,allemand,2009
69825516c835c41957dfcdcd,japonais,2008
69825516c835c41957dfcdcf,anglais,2009
69825516c835c41957dfcdd5,,2007
69825516c835c41957dfce3e,,2011
69825516c835c41957dfce78,anglais,2013
69825516c835c41957dfce80,anglais,2013
69825516c835c41957dfce9b,anglais,2013
69825516c835c41957dfce9d,anglais,2013
69825516c835c41957dfcea0,anglais,2013
69825516c835c41957dfcea1,anglais,2013
69825516c835c41957dfcea2,anglais,2013
69825516c835c41957dfcea4,anglais,2013
69825516c835c41957dfcea5,anglais,2013
69825516c835c41957dfcf46,anglais,2013
69825516c835c41957dfcff1,,2007
69825516c835c41957dfcff2,,2007
69825516c835c41957dfcff4,,2009
69825516c835c41957dfcff5,,2010
69825516c835c41957dfcff7,anglais,2013
69825516c835c41957dfd00d,français,2010
69825516c835c41957dfd03a,français,2010
69825516c835c41957dfd04e,anglais,2009
69825516c835c41957dfd059,anglais,2011
69825516c835c41957dfd06b,anglais,2010
69825516c835c41957dfd0c7,anglais,2012
69825516c835c41957dfd0c8,anglais,2012
69825516c835c41957dfd0ca,anglais,2010
69825516c835c41957dfd0d2,anglais,2009
69825516c835c41957dfd0d3,anglais,2012
69825516c835c41957dfd117,anglais,2013
69825516c835c41957dfd118,anglais,2010
69825516c835c41957dfd153,allemand,2012
69825516c835c41957dfd1b2,anglais,2008
69825516c835c41957dfd1f4,anglais,2007
69825516c835c41957dfd20c,anglais,2011
69825516c835c41957dfd20e,anglais,2012
69825516c835c41957dfd20f,anglais,2012
69825516c835c41957dfd210,anglais,2012
69825516c835c41957dfd211,anglais,2012
69825516c835c41957dfd212,anglais,2012
69825516c835c41957dfd213,anglais,2012
69825516c835c41957dfd214,anglais,2012
69825516c835c41957dfd215,anglais,2013
69825516c835c41957dfd216,anglais,2012
69825516c835c41957dfd217,anglais,2013
69825516c835c41957dfd21a,anglais,2013
69825516c835c41957dfd21b,anglais,2013
69825516c835c41957dfd21c,anglais,2013
69825516c835c41957dfd21d,anglais,2013
69825516c835c41957dfd21f,anglais,2013
69825516c835c41957dfd22b,anglais,2011
69825516c835c41957dfd22d,anglais,2011
69825516c835c41957dfd230,anglais,2011
69825516c835c41957dfd232,anglais,2012
69825516c835c41957dfd233,anglais,2012
69825516c835c41957dfd238,anglais,2013
69825516c835c41957dfd239,anglais,2013
69825516c835c41957dfd242,anglais,2011
69825516c835c41957dfd243,anglais,2009
69825516c835c41957dfd245,anglais,2008
69825516c835c41957dfd271,anglais,2010
69825516c835c41957dfd294,français,2010
69825516c835c41957dfd2ce,anglais,2011
69825516c835c41957dfd2d0,anglais,2009
69825516c835c41957dfd2d3,anglais,2013
69825516c835c41957dfd2d4,anglais,2012
69825516c835c41957dfd2d6,anglais,2013
69825516c835c41957dfd2d7,anglais,2013
69825516c835c41957dfd2d8,anglais,2009
69825516c835c41957dfd2d9,anglais,2012
69825516c835c41957dfd2db,anglais,2012
69825516c835c41957dfd2dc,anglais,2011
69825516c835c41957dfd2dd,anglais,2012
69825516c835c41957dfd2df,anglais,2007
69825516c835c41957dfd2e0,anglais,2008
69825516c835c41957dfd2e1,anglais,2011
69825516c835c41957dfd2e2,anglais,2013
69825516c835c41957dfd2e3,anglais,2008
69825516c835c41957dfd2e5,anglais,2011
69825516c835c41957dfd2e6,anglais,2009
69825516c835c41957dfd2e7,anglais,2011
69825516c835c41957dfd2e8,anglais,2010
69825516c835c41957dfd2e9,anglais,2008
69825516c835c41957dfd2ee,anglais,2012
69825516c835c41957dfd2ef,anglais,2011
69825516c835c41957dfd2f0,anglais,2012
69825516c835c41957dfd2f1,anglais,2013
69825516c835c41957dfd2f2,anglais,2013
69825516c835c41957dfd2f3,anglais,2011
69825516c835c41957dfd2f4,anglais,2013
69825516c835c41957dfd2fa,anglais,2013
69825516c835c41957dfd2fb,anglais,2008
69825516c835c41957dfd2fc,anglais,2012
69825516c835c41957dfd2fd,anglais,2009
69825516c835c41957dfd2fe,anglais,2011
69825516c835c41957dfd2ff,anglais,2011
69825516c835c41957dfd301,anglais,2009
69825516c835c41957dfd302,anglais,2012
69825516c835c41957dfd303,anglais,2007
69825516c835c41957dfd304,anglais,2011
69825516c835c41957dfd306,anglais,2013
69825516c835c41957dfd307,anglais,2012
69825516c835c41957dfd308,anglais,2011
69825516c835c41957dfd309,anglais,2010
69825516c835c41957dfd30a,anglais,2011
69825516c835c41957dfd340,anglais,2013
69825516c835c41957dfd455,anglais,2011
69825516c835c41957dfd48d,anglais,2009
69825516c835c41957dfd492,anglais,2009
69825516c835c41957dfd493,anglais,2011
69825516c835c41957dfd4a8,anglais,2010
69825516c835c41957dfd4be,anglais,2012
69825516c835c41957dfd4ce,anglais,2013
69825516c835c41957dfd519,anglais,2010
69825516c835c41957dfd543,anglais,2009
69825516c835c41957dfd576,anglais,2011
69825516c835c41957dfd5a7,anglais,2011
69825516c835c41957dfd5ce,anglais,2013
69825516c835c41957dfd5e3,anglais,2013
69825516c835c41957dfd619,anglais,2011
69825516c835c41957dfd67c,anglais,2011
69825516c835c41957dfd694,anglais,2009
69825516c835c41957dfd6af,anglais,2010
69825516c835c41957dfd6eb,anglais,2013
69825516c835c41957dfd6fe,anglais,2011
69825516c835c41957dfd70f,anglais,2010
69825516c835c41957dfd724,anglais,2010
69825516c835c41957dfd725,anglais,2010
69825516c835c41957dfd73f,anglais,2007
69825516c835c41957dfd797,anglais,2011
69825516c835c41957dfd79f,anglais,2012
69825516c835c41957dfd7b7,anglais,2011
69825516c835c41957dfd7c6,anglais,2009
69825516c835c41957dfd7da,allemand,2008
69825516c835c41957dfd811,anglais,2008
69825516c835c41957dfd816,anglais,2010
69825516c835c41957dfd81b,anglais,2010
69825516c835c41957dfd836,anglais,2011
69825516c835c41957dfd841,anglais,2009
69825516c835c41957dfd85b,anglais,2010
69825516c835c41957dfd87c,anglais,2010
69825516c835c41957dfd889,anglais,2010
69825516c835c41957dfd88a,anglais,2010
69825516c835c41957dfd8e9,anglais,2010
69825516c835c41957dfd907,anglais,2010
69825516c835c41957dfd931,français,2013
69825516c835c41957dfd94a,anglais,2006
69825516c835c41957dfd9a2,anglais,2012
69825516c835c41957dfd9c0,anglais,2011
69825516c835c41957dfd9e2,anglais,2013
69825516c835c41957dfd9ec,anglais,2013
69825516c835c41957dfd9ed,anglais,2013
69825516c835c41957dfd9f1,anglais,2010
69825516c835c41957dfda05,anglais,2009
69825516c835c41957dfda07,anglais,2012
69825516c835c41957dfda1b,,2010
69825516c835c41957dfda4c,anglais,2012
69825516c835c41957dfdae4,français,2006
69825516c835c41957dfdb27,anglais,2011
69825516c835c41957dfdb38,anglais,2010
69825516c835c41957dfdb3b,japonais,2009
69825516c835c41957dfdb59,japonais,2010
69825516c835c41957dfdba5,anglais,2011
69825516c835c41957dfdba6,anglais,2011
69825516c835c41957dfdbba,anglais,2011
69825516c835c41957dfdbbb,anglais,2011
69825516c835c41957dfdbbc,anglais,2007
69825516c835c41957dfdbd7,anglais,2007
69825516c835c41957dfdbd8,anglais,2011
69825516c835c41957dfdbf6,anglais,2011
69825516c835c41957dfdbf7,anglais,2011
69825516c835c41957dfdc4e,français,2010
69825516c835c41957dfdc59,anglais,2006
69825516c835c41957dfdc65,anglais,2010
69825516c835c41957dfdc75,anglais,2011
69825516c835c41957dfdcfe,russe,2013
69825516c835c41957dfdd15,français,2006
69825516c835c41957dfdd16,anglais,2009
69825516c835c41957dfdd1f,russe,2013
69825516c835c41957dfdd34,espagnol,2012
69825516c835c41957dfdd43,espagnol,2013
69825516c835c41957dfdd45,russe,2013
69825516c835c41957dfdd5a,,2010
69825516c835c41957dfdd62,néerlandais,2008
69825516c835c41957dfdd91,anglais,2012
69825516c835c41957dfde05,anglais,2010
69825516c835c41957dfde1f,anglais,2010
69825516c835c41957dfde20,anglais,2009
69825516c835c41957dfde3e,anglais,2012
69825516c835c41957dfde43,anglais,2013
69825516c835c41957dfde5d,anglais,2013
69825516c835c41957dfde86,anglais,2011
69825516c835c41957dfdeb6,anglais,2009
69825516c835c41957dfdecb,anglais,2007
69825516c835c41957dfded0,anglais,2010
69825516c835c41957dfdedf,anglais,2011
69825516c835c41957dfdee7,anglais,2007
69825516c835c41957dfdeee,anglais,2011
69825516c835c41957dfdf01,anglais,2006
69825516c835c41957dfdf02,anglais,2008
69825516c835c41957dfdf0f,anglais,2011
69825516c835c41957dfdf68,anglais,2013
69825516c835c41957dfdf71,anglais,2013
69825516c835c41957dfdf78,anglais,2012
69825516c835c41957dfdfc0,anglais,2006
69825516c835c41957dfdfe9,anglais,2007
69825516c835c41957dfdff4,anglais,2010
69825516c835c41957dfe019,anglais,2011
69825516c835c41957dfe05c,français,2012
69825516c835c41957dfe085,français,2012
69825516c835c41957dfe091,français,2012
69825516c835c41957dfe187,anglais,2010
69825516c835c41957dfe18a,anglais,2010
69825516c835c41957dfe193,anglais,2012
69825516c835c41957dfe199,anglais,2012
69825516c835c41957dfe19b,anglais,2007
69825516c835c41957dfe19f,anglais,2012
69825516c835c41957dfe1a0,anglais,2007
69825516c835c41957dfe1a1,anglais,2012
69825516c835c41957dfe1a2,anglais,2009
69825516c835c41957dfe1a5,anglais,2012
69825516c835c41957dfe1a6,anglais,2012
69825516c835c41957dfe1a7,anglais,2008
69825516c835c41957dfe1a9,anglais,2012
69825516c835c41957dfe1af,anglais,2011
69825516c835c41957dfe1b3,anglais,2010
69825516c835c41957dfe1b4,anglais,2012
69825516c835c41957dfe1c8,anglais,2012
69825516c835c41957dfe1cd,espagnol,2008
69825516c835c41957dfe1d8,espagnol,2010
69825516c835c41957dfe1db,anglais,2009
69825516c835c41957dfe1e8,anglais,2007
69825516c835c41957dfe1f2,anglais,2010
69825516c835c41957dfe1f6,anglais,2008
69825516c835c41957dfe202,anglais,2008
69825516c835c41957dfe21a,anglais,2006
69825516c835c41957dfe21b,anglais,2008
69825516c835c41957dfe21f,anglais,2008
69825516c835c41957dfe227,anglais,2011
69825516c835c41957dfe29a,anglais,2010
69825516c835c41957dfe29b,anglais,2010
69825516c835c41957dfe2af,anglais,2008
69825516c835c41957dfe2b0,anglais,2013
69825516c835c41957dfe307,anglais,2010
69825516c835c41957dfe328,anglais,2013
69825516c835c41957dfe339,anglais,2012
69825516c835c41957dfe366,anglais,2013
69825516c835c41957dfe3be,anglais,2006
69825516c835c41957dfe3c0,anglais,2011
69825516c835c41957dfe3cc,allemand,2009
69825516c835c41957dfe3cf,allemand,2011
69825516c835c41957dfe3d0,allemand,2009
69825516c835c41957dfe3d4,allemand,2013
69825516c835c41957dfe3d6,allemand,2013
69825516c835c41957dfe3d7,allemand,2013
69825516c835c41957dfe3da,allemand,2013
69825516c835c41957dfe3db,allemand,2009
69825516c835c41957dfe3df,allemand,2009
69825516c835c41957dfe3e5,allemand,2009
69825516c835c41957dfe3ed,allemand,2013
69825516c835c41957dfe3ef,allemand,2013
69825516c835c41957dfe3f3,allemand,2013
69825516c835c41957dfe3f6,allemand,2009
69825516c835c41957dfe3f8,allemand,2013
69825516c835c41957dfe3f9,allemand,2009
69825516c835c41957dfe3fc,allemand,2009
69825516c835c41957dfe3fe,allemand,2009
69825516c835c41957dfe3ff,allemand,2009
69825516c835c41957dfe402,allemand,2013
69825516c835c41957dfe404,allemand,2009
69825516c835c41957dfe405,allemand,2009
69825516c835c41957dfe406,allemand,2013
69825516c835c41957dfe407,allemand,2009
69825516c835c41957dfe40c,allemand,2013
69825516c835c41957dfe413,allemand,2013
69825516c835c41957dfe414,allemand,2013
69825516c835c41957dfe415,allemand,2009
69825516c835c41957dfe416,allemand,2009
69825516c835c41957dfe417,allemand,2013
69825516c835c41957dfe420,allemand,2013
69825516c835c41957dfe421,allemand,2009
69825516c835c41957dfe422,allemand,2009
69825516c835c41957dfe424,allemand,2009
69825516c835c41957dfe49a,français,2006
69825516c835c41957dfe4b3,français,2011
69825516c835c41957dfe50d,français,2009
69825516c835c41957dfe50f,français,2009
69825516c835c41957dfe53e,anglais,2011
69825516c835c41957dfe544,anglais,2011
69825516c835c41957dfe5d2,anglais,2007
69825516c835c41957dfe61a,anglais,2007
69825516c835c41957dfe61e,anglais,2007
69825516c835c41957dfe621,anglais,2007
69825516c835c41957dfe622,anglais,2007
69825516c835c41957dfe62d,anglais,2011
69825516c835c41957dfe657,anglais,2010
69825516c835c41957dfe664,anglais,2009
69825516c835c41957dfe665,anglais,2008
69825516c835c41957dfe66c,anglais,2008
69825516c835c41957dfe690,Slovenian,2008
69825516c835c41957dfe6a1,,2007
69825516c835c41957dfe6a2,anglais,2013
69825516c835c41957dfe6c2,français,2010
69825516c835c41957dfe6ce,anglais,2012
69825516c835c41957dfe6cf,anglais,2012
69825516c835c41957dfe6d6,anglais,2008
69825516c835c41957dfe6fe,anglais,2010
69825516c835c41957dfe709,hongrois,2008
69825516c835c41957dfe755,Slovenian,2009
69825516c835c41957dfe756,Slovenian,2009
69825516c835c41957dfe758,hongrois,2009
69825516c835c41957dfe75b,Slovenian,2008
69825516c835c41957dfe75f,slovaque,2010
69825516c835c41957dfe762,Slovenian,2008
69825516c835c41957dfe788,anglais,2012
69825516c835c41957dfe7d9,anglais,2012
69825516c835c41957dfe7ff,anglais,2011
69825516c835c41957dfe800,anglais,2013
69825516c835c41957dfe801,anglais,2011
69825516c835c41957dfe812,suédois,2011
69825516c835c41957dfe815,anglais,2011
69825516c835c41957dfe816,anglais,2012
69825516c835c41957dfe857,allemand,2012
69825516c835c41957dfe8aa,anglais,2012
69825516c835c41957dfed75,anglais,2011
69825516c835c41957dfed7a,français,2011
69825516c835c41957dfeda0,italien,2009
69825516c835c41957dfedd0,anglais,2012
69825516c835c41957dfedf3,japonais,2011
69825516c835c41957dfee12,anglais,2009
69825516c835c41957dfee20,anglais,2012
69825516c835c41957dfee25,espagnol,2006
69825516c835c41957dfee4a,anglais,2012
69825516c835c41957dfee4b,anglais,2012
69825516c835c41957dfee7d,anglais,2013
69825516c835c41957dfeea1,espagnol,2013
69825516c835c41957dfeee1,anglais,2012
69825516c835c41957dfeee7,anglais,2008
69825516c835c41957dfeef3,anglais,2012
69825516c835c41957dfef38,anglais,2011
69825516c835c41957dfef39,croate,2011
69825516c835c41957dfef4e,anglais,2013
69825516c835c41957dfef9d,allemand,2007
69825516c835c41957dfef9e,allemand,2007
69825516c835c41957dfef9f,allemand,2007
69825516c835c41957dfefa1,allemand,2007
69825516c835c41957dfefa2,allemand,2007
69825516c835c41957dfefa3,allemand,2007
69825516c835c41957dfefa4,allemand,2007
69825516c835c41957dfefa5,allemand,2007
69825516c835c41957dfefad,allemand,2007
69825516c835c41957dfefb1,allemand,2007
69825516c835c41957dfefb4,allemand,2007
69825516c835c41957dfefb5,allemand,2007
69825516c835c41957dfefb6,allemand,2007
69825516c835c41957dfefb9,allemand,2007
69825516c835c41957dfefc0,allemand,2007
69825516c835c41957dfefc9,anglais,2012
69825516c835c41957dfeff2,allemand,2007
69825516c835c41957dfeffc,allemand,2007
69825516c835c41957dff004,allemand,2007
69825516c835c41957dff006,allemand,2007
69825516c835c41957dff007,allemand,2007
69825516c835c41957dff008,allemand,2007
69825516c835c41957dff01a,allemand,2011
69825516c835c41957dff089,allemand,2011
69825516c835c41957dff097,allemand,2013
69825516c835c41957dff0df,anglais,2013
69825516c835c41957dff142,anglais,2012
69825516c835c41957dff165,anglais,2009
69825516c835c41957dff1dc,anglais,2009
69825516c835c41957dff204,Slovenian,2012
69825516c835c41957dff229,anglais,2012
69825516c835c41957dff23b,anglais,2012
69825516c835c41957dff23c,anglais,2013
69825516c835c41957dff23d,anglais,2012
69825516c835c41957dff252,anglais,2013
69825516c835c41957dff253,anglais,2013
69825516c835c41957dff269,anglais,2010
69825516c835c41957dff283,anglais,2007
69825516c835c41957dff29a,anglais,2007
69825516c835c41957dff2a8,anglais,2008
69825516c835c41957dff2c0,anglais,2013
69825516c835c41957dff305,anglais,2011
69825516c835c41957dff315,anglais,2007
69825516c835c41957dff31f,anglais,2007
69825516c835c41957dff348,anglais,2008
69825516c835c41957dff354,anglais,2006
69825516c835c41957dff355,anglais,2012
69825516c835c41957dff39e,anglais,2013
69825516c835c41957dff3aa,anglais,2013
69825516c835c41957dff3af,anglais,2007
69825516c835c41957dff3b6,anglais,2011
69825516c835c41957dff3d4,anglais,2011
69825516c835c41957dff3d6,anglais,2013
69825517c835c41957dff432,anglais,2012
69825517c835c41957dff471,anglais,2013
69825517c835c41957dff4ad,anglais,2012
69825517c835c41957dff4b3,allemand,2011
69825517c835c41957dff4d4,anglais,2013
69825517c835c41957dff4d9,anglais,2013
69825517c835c41957dff4e1,anglais,2013
69825517c835c41957dff585,anglais,2013
69825517c835c41957dff58c,anglais,2012
69825517c835c41957dff5a0,espagnol,2011
69825517c835c41957dff5a8,anglais,2006
69825517c835c41957dff5c5,russe,2012
69825517c835c41957dff5c6,russe,2012
69825517c835c41957dff6a0,anglais,2013
69825517c835c41957dff6f9,anglais,2007
69825517c835c41957dff700,anglais,2008
69825517c835c41957dff727,espagnol,2009
69825517c835c41957dff75a,anglais,2011
69825517c835c41957dff799,anglais,2013
69825517c835c41957dff7aa,anglais,2013
69825517c835c41957dff82a,anglais,2009
69825517c835c41957dff843,français,2012
69825517c835c41957dff85d,anglais,2013
69825517c835c41957dff863,anglais,2013
69825517c835c41957dff87e,allemand,2006
69825517c835c41957dff89e,anglais,2013
69825517c835c41957dff929,allemand,2009
69825517c835c41957dff937,anglais,2013
69825517c835c41957dff952,anglais,2013
69825517c835c41957dff95b,anglais,2012
69825517c835c41957dff95c,anglais,2010
69825517c835c41957dff976,anglais,2008
69825517c835c41957dff98c,allemand,2008
69825517c835c41957dff9b4,espagnol,2013
69825517c835c41957dff9b8,espagnol,2011
69825517c835c41957dff9cc,espagnol,2013
69825517c835c41957dff9da,espagnol,2009
